日期,钻石(细支荷花),钻石(软绿),钻石(荷花),中南海(硬酷爽风尚),中南海(特高),中南海(软蓝色时光),中南海(软精品),中南海(京韵细支烤烟),中南海(金8mg),中南海(典8),中南海(5mg细支),中华(硬),中华(双中支),中华(软),中华(金中支),真龙(美人香草),真龙(凌云),真龙(锦绣),长城(醇雅奶香),长城(醇雅薄荷),长白山(迎春中支),长白山(神韵),长白山(软红),长白山(红),长白山(777),云烟(紫),云烟(小熊猫家园),云烟(细支珍品),云烟(细支大重九),云烟(神秘花园),云烟(软紫),云烟(软珍品),云烟(软大重九),玉溪(中支和谐),玉溪(硬),玉溪(细支清香世家),玉溪(细支初心),玉溪(细支阿诗玛),玉溪(软红人民大会堂),玉溪(软),玉溪(高配版),玉溪(初心),玉溪(108),王冠(原味9号塑嘴十支),王冠(原味1号),王冠(塑2支全叶卷),王冠(梅兰竹菊),万宝路(软红2.0),万宝路(软红),土楼(1575),泰山(心悦),泰山(宏图),泰山(红将军),苏烟(五星红杉树),苏烟(软金砂),苏烟(沉香),双喜(软国际),石狮(平安),三沙(细支),人民大会堂(缘香),人民大会堂(御廷兰香),人民大会堂(硬红细支),人民大会堂(硬红),人民大会堂(太和),人民大会堂(兰香细支),人民大会堂(红玫瑰细支),人民大会堂(古瓷细支),人民大会堂(古瓷8mg),人民大会堂(大生产振兴),七匹狼(金砖中支),七匹狼(金砖时代),七匹狼(金砂),七匹狼(金),七匹狼(豪情),七匹狼(白),南京(雨花石),南京(炫赫门),南京(细支九五),南京(十二钗中式混合型),南京(十二钗烤烟),南京(十二钗薄荷),南京(软九五),南京(九五),南京(红),牡丹(软蓝),牡丹(软),牡丹(金细支),牡丹(金短支),庐山(精品),庐山(黄精品),龙烟(呈祥),利群(长嘴),利群(夜西湖),利群(休闲),利群(新版),利群(西子阳光),利群(西湖恋),利群(软长嘴),利群(软蓝),利群(江南忆),兰州(硬精品),金圣(硬滕王阁),金圣(滕王阁紫光),金桥(软混),娇子(时代阳光),娇子(X),将军(战神),建牌(薄荷中空4),黄山(中国画细支),黄山(硬记忆),黄山(印象一品),黄山(新一品),黄山(软一品),黄山(记忆),黄山(徽商新概念细支),黄山(红方印细支),黄山(大壹品),黄山(大红方印),黄金叶(炫尚),黄金叶(小目标),黄金叶(喜满堂),黄金叶(天叶),黄金叶(天香细支),黄金叶(金满堂),黄金叶(爱尚),黄鹤楼(硬银紫),黄鹤楼(硬雅韵),黄鹤楼(硬峡谷柔情),黄鹤楼(硬峡谷情细支),黄鹤楼(硬峡谷情),黄鹤楼(硬天下胜景),黄鹤楼(硬奇景),黄鹤楼(硬平安),黄鹤楼(硬南洋叁号),黄鹤楼(硬金砂),黄鹤楼(硬1916),黄鹤楼(雪之景9号),黄鹤楼(雪之景5号),黄鹤楼(雪之景3号),黄鹤楼(雪之景2号),黄鹤楼(天下名楼),黄鹤楼(软蓝),黄鹤楼(软鸿运),黄果树(长征),红塔山(硬经典100),红塔山(硬传奇),红塔山(新时代),红塔山(细支传奇),红塔山(软经典),红双喜(硬上海),红双喜(软),红双喜(南洋经典),红旗渠(雪茄),红旗渠(芒果),红梅(软顺),红梅(软黄),红金龙(硬蓝爱你),红金龙(硬爱你爆珠),红金龙(硬爱你),红河(硬),红河(小熊猫世纪风),红河(软88),好猫(金丝猴),哈德门(精品),哈德门(金典),贵烟(硬小国酒香),贵烟(新贵),贵烟(小国酒香),贵烟(跨越),贵烟(金百合),贵烟(国酒香30),贵烟(萃),芙蓉王(硬细支),芙蓉王(硬闪带细支),芙蓉王(硬领航),芙蓉王(硬蓝新版),芙蓉王(硬蓝细支),芙蓉王(硬),芙蓉王(蓝),凤凰(细支),钓鱼台(中支),大前门(硬),大前门(软),大前门(短支),白沙(硬新精品二代),白沙(硬细支和天下),白沙(硬天天向上细支),白沙(软),白沙(绿和),白沙(精品二代),白沙(和天下),爱喜(幻变),555金　锐,555(星空细支),555(冰炫),云烟(细支云龙),泰山(红将二代)
20170725,454,3360,454,84,1268,1678,714,0,5160,0,0,6494,68,6043,0,811,1221,1485,4190,0,0,5280,31740,20765,10580,15870,0,0,0,1085,15540,3650,650,0,12945,1810,0,0,36320,32070,0,1398,0,0,2280,0,0,0,1102,0,3470,19080,10090,2605,1065,100,20360,2802,0,0,0,13875,43000,34,170,0,2970,0,0,0,0,3990,10750,12976,21180,7360,7316,12,932,18660,7350,12,0,0,252,1249,0,0,0,17210,0,14120,0,0,32250,2065,1900,2050,2830,1255,5375,1786,0,10050,9320,9920,158,0,0,0,0,2629,21180,1700,0,1434,1768,300,0,0,10360,248,6,10320,7690,1726,8010,127,0,1476,0,0,12,0,19740,42,0,0,950,0,19900,19280,8220,11634,1745,0,0,0,31830,838,4470,0,7973,0,0,10465,1388,9100,0,20880,10580,21500,0,9661,0,0,3660,0,1098,0,121,0,138,0,0,0,0,4540,208,392,0,0,0,175,1908,12,8270,7395,10350,0,0,0,1218,0,0,0,0
20170726,287,3250,287,0,1312,1576,720,0,5060,0,0,6324,468,5789,0,952,1308,1630,2110,0,0,5350,31380,20125,9770,15690,0,0,0,1430,15180,3965,2050,0,14220,3255,0,0,36587,31380,0,1122,0,0,4640,0,0,0,1152,0,3930,18280,9980,3440,905,240,19910,2402,0,0,0,15030,41840,182,1580,0,3160,0,0,0,0,4545,10460,11915,20450,11140,7175,48,1068,17000,8260,48,200,0,244,1408,0,0,0,16010,0,13760,0,0,31380,1635,2300,1390,3220,835,5085,1644,0,9980,10170,10040,0,0,0,0,0,2232,20490,1704,0,1566,1646,758,0,0,9670,138,14,10460,8580,1650,11970,76,0,2016,0,0,28,0,20080,100,0,2120,3170,0,19500,17700,9170,10474,8264,0,0,0,30740,974,4580,0,7355,0,0,9673,1277,8270,966,20540,10120,20920,0,8611,0,0,3560,120,1420,0,62,0,150,0,0,0,0,4090,420,456,0,0,0,181,1786,28,8300,6710,10460,0,0,0,1270,0,0,0,0
20170727,216,3100,216,0,1512,1690,720,0,5395,0,0,7417,0,6413,0,886,1268,1898,4940,0,0,4760,32370,20820,10060,15210,0,0,0,715,16185,3700,1090,0,13905,2480,0,0,35520,31830,0,1634,0,0,1230,0,0,0,1618,0,3780,19780,10620,3000,685,490,20940,2855,0,0,0,14595,43160,32,440,0,3720,0,0,0,0,4485,10390,13488,21294,6240,7998,0,700,17160,8190,0,1180,0,64,1191,0,0,0,17865,0,14060,0,0,32370,2215,1910,2140,2355,1000,5395,1888,0,10790,10160,10180,92,0,0,0,0,2704,21354,1422,0,1706,1654,660,0,0,10030,74,2,10770,8500,1948,8550,38,0,312,0,0,4,0,20440,34,0,800,2830,0,19920,19620,8420,11816,8128,0,0,0,32100,830,5110,0,8279,0,0,11225,1450,9050,786,21320,10600,21580,0,10088,0,0,4010,80,998,0,36,0,120,0,0,0,0,4550,272,424,0,0,0,192,1992,4,9450,7606,10390,0,0,0,1240,0,0,0,0
20170728,264,3040,264,0,1224,1692,1180,0,5130,0,0,6797,156,6476,0,983,1202,1698,3450,0,0,5550,31230,20125,9740,15150,0,0,0,1115,14925,3635,700,0,14310,3120,0,0,32640,30720,0,1254,0,0,2850,0,0,0,1334,0,3930,19520,9930,2855,630,129,19690,2577,0,0,0,13980,41640,62,0,0,2140,0,0,0,0,4490,9690,11132,20573,8040,7433,48,1088,17480,8000,48,1120,0,280,1119,0,0,0,13335,0,14400,0,0,31230,870,1370,2680,3130,1030,5045,1668,0,10140,9610,10100,184,0,0,0,0,2430,20620,1244,0,1306,1824,574,0,0,9170,121,13,10260,7750,1896,10560,67,0,948,0,0,26,0,18620,98,0,460,4040,0,18420,18220,8760,10912,7824,0,0,0,30895,778,4735,0,7239,0,0,10096,1311,8300,990,20640,10260,20820,0,9124,0,0,3720,0,1036,0,54,0,140,0,0,0,0,4020,602,452,0,0,0,180,1842,26,8430,6961,10290,0,0,0,1404,0,0,0,0
20170807,126,3530,36,0,1144,1346,1000,0,5430,0,0,8411,0,7084,0,1068,1374,1861,5190,0,0,5910,32580,21105,10240,15840,0,0,0,1090,15735,4155,820,0,12285,2690,0,0,27930,32580,0,2043,0,0,2640,0,0,0,1418,0,4360,9100,10190,3295,2010,0,21490,4839,0,0,0,14295,32580,0,2430,0,3480,0,0,0,0,4945,10560,13352,21459,10760,7230,0,2905,7700,8720,0,0,447,0,418,0,0,0,18970,0,16700,0,170,32580,1680,2735,2820,2885,1160,5125,2267,0,10860,10860,9360,190,0,0,0,0,4710,21469,1600,0,1561,1628,672,0,0,10860,7,7,10860,8040,1930,11580,0,0,0,0,0,0,0,20360,7,0,1110,503,0,20380,19740,8970,11657,7904,0,0,0,32225,674,4390,0,8427,0,1070,10708,6927,9340,2172,21490,10560,21720,0,9937,0,0,4110,190,1086,0,0,0,182,0,0,0,0,4705,532,0,0,741,0,0,1948,0,8730,7210,10120,0,0,0,1442,0,0,0,0
20170808,66,3190,21,0,1192,1420,868,0,5580,0,0,6857,36,6073,0,806,1199,1847,3930,0,0,5220,33480,21520,11160,16650,0,0,0,955,16650,3710,830,0,14505,3025,0,0,26640,33480,0,1899,0,0,3060,0,0,0,1296,0,3470,8540,9990,2585,1680,60,21280,4956,0,0,0,15150,33480,60,0,0,2850,0,0,0,0,4985,11070,13366,21972,9780,7240,12,2820,8990,7840,12,60,169,340,291,0,0,0,16530,0,13920,0,200,33480,1450,2280,2330,3585,1360,5580,2205,0,11160,10710,9970,66,0,0,0,0,4733,21972,1636,0,1408,1218,706,0,0,11160,6,6,11160,7850,1952,6450,0,0,0,0,0,0,0,21640,6,0,837,0,0,19200,20900,9540,11973,8632,0,0,0,33000,716,5055,0,8188,0,1050,10584,7047,9345,2158,22020,10480,22320,0,10080,0,0,3105,205,1020,0,15,0,132,0,0,0,0,4495,302,400,0,418,0,200,1794,0,8061,7447,11160,0,660,0,1154,0,0,0,0
20170809,83,3965,34,0,1184,1652,1208,0,5125,0,0,7507,400,7071,0,999,1294,1803,5380,0,0,7340,32520,20760,10040,16260,0,0,0,1320,15900,3840,1000,0,14520,3285,0,0,28620,32520,0,2151,0,0,1600,0,0,0,882,0,3845,8980,10100,3275,2360,860,21330,4686,0,0,430,14535,32520,42,1710,0,3760,0,0,0,0,4685,10400,12721,21249,12480,7402,42,3160,8740,8080,42,1000,199,260,432,0,0,0,14107,0,15060,0,650,32520,1790,2690,3360,3445,1590,5300,2237,0,10840,10400,9970,234,0,0,0,0,4458,21249,1584,0,1409,1550,746,0,0,10600,13,13,10840,8460,1806,13380,0,0,0,0,0,0,0,20520,13,0,793,0,0,21200,18220,9380,10824,8200,0,0,0,31895,1106,4945,0,7995,0,1005,10020,7299,122,1997,21330,10050,21680,0,9113,0,0,4365,460,1244,0,21,0,158,0,0,0,0,4695,756,648,0,388,0,162,1978,0,0,6898,10470,0,995,0,1442,0,0,0,0
20170810,52,2980,9,0,1108,1322,710,0,5465,0,0,7398,0,6200,0,793,1231,1658,2061,0,0,6360,33780,21775,10530,16860,0,0,0,1395,16395,3625,620,0,14505,3185,0,0,26580,33780,0,1686,0,0,3540,0,0,0,0,0,4265,8130,10820,2765,1460,0,22250,5066,0,0,0,12915,33720,36,1290,0,3660,0,0,0,0,4665,10800,13669,22250,8920,7683,0,3145,8570,8120,0,50,218,220,332,0,0,0,0,0,13640,0,205,33780,1625,2750,3220,3215,1260,5410,2086,0,11260,10820,10550,116,0,0,0,0,4923,22240,1478,0,1422,1582,534,0,0,10930,2,2,11260,8180,1808,6750,0,0,0,0,0,0,0,22480,2,0,0,0,0,21740,19600,8950,12297,9008,0,0,0,33450,802,4905,0,8307,0,1064,11449,7471,0,160,22270,10520,22520,0,10657,0,0,3270,0,942,0,0,0,124,0,0,0,0,4505,306,560,0,429,0,140,2100,0,7010,7738,10820,0,805,0,1154,0,0,0,0
20170811,71,3080,35,0,1180,1612,886,0,5145,0,0,6929,144,6273,0,857,1312,1732,0,0,0,5680,31800,20520,10100,15705,0,0,0,660,15900,3940,600,0,14220,3110,0,0,28230,31800,0,1965,0,0,1640,0,0,0,0,0,4415,8180,9410,2835,1355,65,20410,4481,0,0,65,14310,31410,58,790,0,2220,0,0,0,0,4770,10220,12036,20827,7400,7100,26,2540,8800,7080,26,130,168,512,384,0,0,0,0,0,14860,0,130,31800,1410,2075,1700,3315,695,5175,1793,0,10600,9740,10220,70,0,0,0,0,4374,20827,1538,0,1217,1736,524,0,0,9720,13,13,10600,8940,1822,10920,0,0,0,0,0,0,0,20040,13,0,890,752,0,19700,18480,9730,11114,8376,0,0,0,31245,1020,4205,0,7674,0,1038,9889,6908,8170,0,20780,10350,21200,0,8881,0,0,4175,0,1338,0,22,0,120,0,0,0,0,4260,494,672,0,319,0,251,1908,0,8190,6809,10600,0,800,0,1376,0,0,0,0
20170814,7,3855,0,0,1090,1476,646,0,5410,0,0,7037,388,6929,0,949,1244,1707,0,0,0,6570,21640,21075,10480,21405,0,0,0,1145,21405,3625,165,0,8440,3340,0,0,19100,21640,0,3285,0,0,0,0,0,0,0,0,3795,8190,9830,2240,1440,0,21380,4925,0,0,200,8670,32460,168,1080,0,1665,0,0,0,0,18590,21510,8387,21411,10840,8893,20,2680,16320,7260,20,555,3450,204,6733,0,0,0,0,0,6920,0,193,21640,1275,1811,1820,3130,740,5410,1820,0,21300,10500,9820,418,0,0,0,0,4859,21411,1446,0,1393,1286,744,0,0,10650,0,0,10820,7700,1632,11280,0,106,130,0,0,106,0,19500,233,0,1385,845,2440,18080,20060,8020,6965,8656,0,0,0,32080,896,4640,0,8249,0,1056,6667,3551,8380,0,21510,10490,21500,0,6027,0,0,3725,200,976,0,0,0,120,0,0,0,0,4045,430,360,0,0,0,26,1816,0,7010,6682,21510,0,725,0,0,0,0,0,0
20170815,207,3715,0,0,990,1526,816,0,5500,0,0,7115,36,5105,0,626,1060,1544,0,0,0,5150,22360,21750,11000,22210,0,0,0,1300,21850,3590,254,0,8750,3320,0,0,18240,22360,0,3205,0,0,0,0,0,0,0,0,4075,7270,10070,1950,1270,0,22060,5064,0,0,165,9750,33540,48,240,0,2435,0,0,0,0,18510,22075,8040,22123,8580,8957,12,2720,17560,8650,12,440,3506,232,1896,0,0,0,0,0,6520,0,0,22360,1340,0,1900,3430,720,5590,1924,0,22000,10680,10560,102,0,0,0,0,4920,22123,1360,0,1294,1798,506,0,0,10820,0,0,11180,7380,1722,7800,0,93,215,0,0,93,0,20560,254,0,345,960,3275,21640,19940,9870,7534,8592,0,0,0,33135,650,4600,0,8119,0,1088,6768,3598,10460,0,22210,11180,22000,0,6219,0,0,4085,210,1240,0,0,0,134,0,0,0,0,4515,412,400,0,0,0,30,2036,0,8570,7094,22210,0,845,0,0,0,0,0,0
20170816,256,3505,104,0,1334,1588,866,0,5210,0,0,7097,160,6473,0,911,1420,1913,1410,0,0,6430,21740,20995,9980,21445,0,0,0,1680,20750,3640,488,0,9360,3495,0,0,19980,21740,0,2875,0,0,1190,0,0,0,0,0,0,9220,9910,2135,1495,0,20890,4760,0,0,0,9670,32610,162,670,0,2195,0,0,0,0,17865,20205,7796,21434,9120,9107,42,2970,17160,8960,42,520,3646,324,1934,0,0,5435,0,0,6200,0,0,21740,1795,0,2050,2950,1135,5435,1772,0,21740,10660,10420,210,0,0,0,0,4692,21434,1664,0,1441,1728,722,0,0,10420,69,115,10870,9290,1814,12510,349,144,175,0,0,144,0,19880,332,0,1070,3080,3063,19980,19480,9260,6953,8496,0,0,0,32090,736,4285,0,7657,0,1006,6403,3847,9430,2020,21565,10360,21740,0,5844,0,0,3910,200,1370,0,0,0,162,0,0,0,0,4670,588,488,0,0,0,35,1924,0,7944,6642,20665,0,1035,0,0,0,0,0,0
20170817,191,3800,59,0,960,1292,556,0,5540,0,0,7429,0,6703,0,694,1257,1737,1905,0,0,2650,22120,21525,10300,22005,0,0,0,385,22005,3650,289,0,9510,1995,0,0,18180,22120,0,3575,0,0,3190,0,0,0,0,0,3275,9850,10870,2170,1010,0,21250,5120,0,0,0,9200,33240,10,0,0,1180,0,0,0,0,18445,21320,8401,21980,6780,9440,0,1825,16800,8160,0,0,3631,224,1903,0,0,5540,0,0,6560,0,0,22160,1775,0,2580,2655,415,5380,1953,0,21140,10740,10550,0,0,0,0,0,4960,21980,1362,0,1350,1544,492,0,0,10870,34,72,11060,8510,1902,8130,160,41,305,0,0,41,0,19900,211,0,980,2565,0,19260,18380,9270,7300,8456,0,0,0,32945,970,4630,0,8177,0,1045,6976,3804,8550,2174,22005,10580,22120,0,6438,0,0,3420,0,1242,0,0,0,126,0,0,0,0,4790,0,408,0,0,0,25,2076,0,147,7176,22005,0,645,0,0,0,0,0,0
20170818,193,3170,90,0,1290,1584,906,0,5340,0,0,6968,0,5838,0,716,1298,1654,1880,0,0,3020,21360,20780,9930,20600,0,0,0,880,20695,3975,269,0,8970,3140,0,0,16560,21360,0,3100,0,0,3180,0,0,0,0,0,3745,7960,10190,2510,1020,0,20330,4730,0,0,0,9250,32040,40,0,0,1465,0,0,0,0,17100,19365,7794,21089,6580,8699,26,2415,15720,8490,26,160,3326,212,1819,0,0,5340,0,0,5620,0,195,21360,635,1215,1470,2670,390,5250,1981,0,20340,9860,8760,138,0,0,0,0,4723,21089,1242,0,1289,1472,638,0,0,9950,62,94,10680,8170,1752,7470,182,144,300,0,0,144,0,19240,269,0,1600,2025,0,19240,18620,8420,7159,8440,0,0,0,31610,642,3820,0,8017,0,1047,6521,3456,8560,2136,21220,10310,21360,0,5879,0,0,3515,0,1460,0,0,0,120,0,0,0,0,4115,436,404,0,0,0,28,1922,0,0,7071,21025,0,710,0,0,0,0,0,0
20170821,78,2750,59,0,878,1178,706,0,5065,0,0,5551,174,6269,0,850,1223,1520,3320,0,0,2810,10960,20520,9590,9639,0,0,0,1380,8772,3540,645,0,7400,2920,0,0,18200,21365,0,2435,0,0,2930,0,0,0,0,0,2121,3760,7784,2425,1805,0,10115,4862,0,0,0,8190,31590,52,810,0,1845,0,0,0,0,8830,9640,8109,20831,7585,8890,20,2900,11725,7290,20,380,1290,448,844,0,0,5265,0,0,5390,0,375,16365,1980,1900,2070,2445,950,5140,1483,0,20240,4410,4760,152,0,0,0,0,4208,20831,1146,0,1081,1328,588,0,0,5135,109,131,11100,3540,1520,5460,83,14,130,0,0,21,0,13275,73,0,680,1180,0,9460,13265,8700,13599,9770,0,0,0,31210,758,4125,0,7990,0,1027,12781,7436,8630,1944,5514,9350,5587,0,8486,0,0,3595,0,1098,0,33,0,974,0,0,0,0,4505,286,360,0,0,0,128,2409,0,0,10940,15665,0,7,0,0,0,0,0,0
20170822,81,2800,63,0,574,1278,824,0,5025,0,0,5215,54,5944,0,481,1127,1357,3710,0,0,2465,11245,20585,8660,10036,0,0,0,955,10061,3895,505,0,9370,2170,0,0,16600,21535,0,2460,0,0,1510,0,0,0,0,0,2037,3390,7136,2470,1185,0,10455,4616,0,0,0,8020,31800,0,440,0,1680,0,0,0,0,8130,10095,7370,20975,4947,8572,10,1715,12690,7310,10,18,1312,408,739,0,0,5300,0,0,6780,0,0,16545,555,1780,2110,2520,745,5175,1883,0,19280,4460,4710,76,0,0,0,0,4056,20975,1384,0,1377,1350,412,0,0,4510,105,134,11250,3380,1590,5495,82,10,260,0,0,15,0,13365,73,0,245,830,0,9360,13035,8190,13278,9800,0,0,0,31415,346,4265,0,7525,0,1031,12373,7161,6810,1629,5608,10220,5658,0,8577,0,0,2490,0,1416,0,34,0,1116,0,0,0,0,4015,280,404,0,0,0,131,2514,0,0,10623,14390,0,5,0,0,0,0,0,0
20170823,156,3560,83,0,1262,1442,1104,0,5110,0,0,7795,588,6482,0,839,1366,1762,2590,0,0,2670,11245,20200,9330,10095,0,0,0,1210,9847,3460,1025,0,9040,2440,0,0,18720,20905,0,2900,0,0,3170,0,0,0,0,0,2484,3870,7416,3070,1580,0,10055,4501,0,0,215,8110,31440,186,1770,0,1315,0,0,0,0,7675,9055,7211,20654,9310,8793,42,1510,13490,7650,42,0,1370,412,899,0,0,4990,0,0,6600,0,0,16555,1795,2535,3290,2705,810,5040,1851,0,19820,4720,4420,124,0,0,0,0,4014,20654,1316,0,1225,1412,664,0,0,4965,203,231,11250,3740,1606,4970,117,26,175,0,0,39,0,15350,109,0,590,1470,0,9540,15105,8370,12472,9930,0,0,0,30920,858,3655,0,7267,0,970,12021,7512,8290,0,5664,9400,5760,0,7788,0,0,3875,40,1260,0,48,0,1124,0,0,0,0,3850,358,476,0,0,0,160,2598,0,0,10481,15465,0,13,0,0,0,0,0,0
20170824,230,3495,325,0,926,1276,642,0,4975,0,0,6999,0,5337,0,462,1183,1466,2890,0,0,1360,11610,20495,9170,10289,0,0,0,1275,9372,3385,382,0,7150,2255,0,0,17940,21830,0,2770,0,0,2260,0,0,0,0,0,2070,4085,8144,2340,830,0,10145,4700,0,0,0,8490,31740,46,330,0,1275,0,0,0,0,8160,10180,7715,20986,6935,9017,0,1675,13045,7600,0,0,1367,384,720,0,0,4985,0,0,5280,0,235,16720,885,2215,1730,2045,370,5290,1606,0,19800,4440,4580,0,0,0,0,0,4128,20979,1276,0,1119,1502,110,0,0,4605,408,292,11470,3880,1502,3950,459,122,310,0,0,60,0,16685,279,0,230,1085,0,9660,15245,7880,13829,10560,0,0,0,31380,824,3730,0,7251,0,996,12867,7453,8570,0,5859,8880,5786,0,8695,0,0,3385,0,1006,0,148,0,1112,0,0,0,0,4125,156,396,0,0,0,140,2490,0,0,11069,15315,0,2,0,0,0,0,0,0
20170825,81,2785,71,0,1028,1468,518,0,58983,0,0,6817,210,5888,0,546,1102,1508,1940,0,0,2345,75263,89611,9200,30120,0,0,0,730,31452,3040,0,0,7230,2625,0,0,18140,20515,0,2570,0,0,2410,0,0,0,0,0,2070,3605,7016,2635,725,0,9195,4401,0,0,65,7890,84915,40,220,0,2080,0,0,0,0,8105,9515,189440,76114,4790,28227,26,1445,13115,6890,341,0,1246,368,766,0,0,4820,0,0,5710,0,339,15785,1615,2020,2050,2865,100,4810,1926,0,233436,4535,4535,68,0,0,0,0,3563,141609,1268,0,1123,1696,264,0,0,4230,129,155,43736,3525,1616,5960,106,26,295,0,0,39,0,13865,97,0,260,1465,0,8280,12795,8140,44571,61115,0,0,0,150927,676,3290,0,6545,0,989,87274,40018,7140,0,143908,9200,69535,0,7257,0,0,2810,195,1302,0,42,0,1146,0,0,0,0,3995,228,392,0,0,0,129,2805,0,0,9449,14570,0,13,0,0,0,0,0,0
20170828,14,2985,0,0,926,1226,746,0,4605,0,0,6399,492,6042,0,472,1121,1102,3470,0,0,2640,10475,19330,8970,9512,0,0,0,1120,9402,2825,0,0,6565,2585,0,0,16780,15145,0,1955,0,0,2620,0,0,0,0,0,1779,3135,6928,1680,735,0,8890,4813,0,0,145,7030,19800,144,2000,0,1710,0,0,0,0,7835,9180,7939,19571,6517,7016,20,1920,9931,7110,765,0,468,332,112,0,0,4500,0,0,4790,0,0,15166,405,1910,1650,2680,515,4770,1837,0,9700,4290,4495,64,0,0,0,0,4171,19605,1234,0,1041,1240,318,0,0,4630,7,50,10470,3600,1600,3475,7,0,208,0,0,0,0,12124,14,0,175,1495,0,8330,12919,7710,13506,9030,0,0,0,19680,788,3380,0,7562,0,964,10614,6887,7030,0,5169,9170,5269,0,8402,0,0,3075,0,1125,0,14,0,52,0,0,0,0,3170,322,324,0,0,0,125,2385,0,0,10716,13910,0,0,0,6370,0,0,0,0
20170829,10,2830,0,0,996,1294,434,0,4935,0,0,6915,54,4520,0,211,1079,1446,2660,0,0,2315,11090,20350,9590,9431,0,0,0,1140,10041,3060,574,0,8635,3080,0,0,17720,16015,0,2355,0,0,3490,0,0,0,0,0,2208,3625,7656,1925,1765,0,10155,4929,0,0,0,7840,20920,10,340,0,1775,0,0,0,0,7900,9985,8126,20705,3120,7104,10,1085,11511,8090,10,0,445,352,115,0,0,4835,0,0,5310,0,0,16041,590,1750,1860,2515,875,4935,1887,0,10290,4890,5075,0,0,0,0,0,4256,20733,1450,0,917,1412,556,0,0,4740,5,46,11090,3510,1624,3186,5,0,416,0,0,0,0,14636,10,0,189,1100,0,9810,14226,8050,13679,9950,0,0,0,20825,310,3610,0,7384,0,1019,10444,6936,8340,0,5578,10270,5496,0,8274,0,0,2750,0,1396,0,10,0,54,0,0,0,0,4255,414,396,0,0,0,131,2943,0,0,10929,15090,0,0,0,5990,0,0,0,0
20170830,26,2955,0,0,1040,1272,642,0,4630,0,0,7228,564,5918,0,630,1112,1377,3010,0,0,1950,10520,18825,8930,9396,0,0,0,1335,9226,3125,1356,0,9450,2395,0,0,16240,14890,0,2760,0,0,2530,0,0,0,0,0,1974,3855,6288,2850,1360,0,9600,4527,0,0,0,7450,19540,130,820,0,1165,0,0,0,0,7810,8990,7146,19159,0,7073,42,2315,11999,7260,42,0,491,616,205,0,0,4410,0,0,5880,0,0,15131,1540,1760,2190,2395,1025,4565,1717,0,9770,4385,4175,0,0,0,0,0,3753,19281,1228,0,1257,1584,588,0,0,4320,13,68,10330,3365,1648,5466,13,55,272,0,0,65,0,13671,26,0,29,930,0,8580,12026,7950,11910,9420,0,0,0,19370,678,3555,0,6794,0,899,9653,6963,7370,1690,5301,9260,5285,0,7102,0,0,2890,40,1486,0,26,0,68,0,0,0,0,3635,656,464,0,0,0,154,2475,0,0,9805,13855,0,0,0,7470,0,0,0,0
20170831,4,2635,0,0,592,1148,356,0,5205,0,0,7160,0,6709,0,607,1126,1570,3280,0,0,1645,10890,20200,9760,9879,0,0,0,485,10139,3390,570,0,8355,2630,0,0,16940,15960,0,2810,0,0,800,0,0,0,0,0,1941,3495,8216,1810,305,0,10155,5012,0,0,190,8840,20820,46,360,0,1255,0,0,0,0,8290,9895,8438,20630,0,7625,0,1330,12589,6430,0,0,498,312,145,0,0,4805,0,0,5400,0,0,15964,1150,1575,1035,2455,510,5035,2033,0,9830,4805,5135,0,0,0,0,0,4397,20690,1240,0,1140,1694,212,0,0,4610,2,34,10570,3560,1810,3079,2,16,504,0,0,10,0,14239,4,0,0,387,0,9410,14629,7900,14116,9610,0,0,0,20815,512,3896,0,7915,0,980,10876,7370,7810,1818,5554,9820,5554,0,8752,0,0,3705,0,881,0,4,0,50,0,0,0,0,3795,82,412,0,0,0,144,2745,0,0,11282,14990,0,0,0,6140,0,0,0,0
20170901,84,2865,0,0,1086,1524,1064,0,15233,0,0,8089,156,6527,0,596,1257,1540,3370,0,0,2445,11100,40258,9650,12938,0,0,0,755,18953,3290,942,0,9265,2285,0,0,17580,15755,0,2550,0,0,3220,0,0,0,0,0,2250,8295,10129,3235,1510,0,17288,4608,0,0,130,8650,20420,26,1340,0,1595,0,0,0,0,14748,10150,6614,59183,0,7091,26,2185,13560,7650,26,0,848,400,220,0,0,4795,0,0,6530,0,0,15846,1550,1295,1860,2940,735,14483,1751,0,38022,8752,4695,158,0,0,0,0,3801,20333,1408,0,1297,1482,550,0,0,8828,42,130,20004,3875,1528,4449,42,120,336,0,0,210,0,14538,84,0,0,0,0,10140,13920,8420,54690,17965,0,0,0,42169,4161,0,0,7267,0,1007,9516,7430,8540,2054,28589,19070,23196,0,7601,0,0,4135,235,1405,0,84,0,126,0,0,0,0,4105,240,456,0,0,0,292,2913,0,0,10163,20239,0,0,0,8260,0,0,0,0
