日期,钻石(细支荷花),钻石(软绿),钻石(荷花),中南海(硬酷爽风尚),中南海(特高),中南海(软蓝色时光),中南海(软精品),中南海(京韵细支烤烟),中南海(金8mg),中南海(典8),中南海(5mg细支),中华(硬),中华(双中支),中华(软),中华(金中支),真龙(美人香草),真龙(凌云),真龙(锦绣),长城(醇雅奶香),长城(醇雅薄荷),长白山(迎春中支),长白山(神韵),长白山(软红),长白山(红),长白山(777),云烟(紫),云烟(小熊猫家园),云烟(细支珍品),云烟(细支大重九),云烟(神秘花园),云烟(软紫),云烟(软珍品),云烟(软大重九),玉溪(中支和谐),玉溪(硬),玉溪(细支清香世家),玉溪(细支初心),玉溪(细支阿诗玛),玉溪(软红人民大会堂),玉溪(软),玉溪(高配版),玉溪(初心),玉溪(108),王冠(原味9号塑嘴十支),王冠(原味1号),王冠(塑2支全叶卷),王冠(梅兰竹菊),万宝路(软红2.0),万宝路(软红),土楼(1575),泰山(心悦),泰山(宏图),泰山(红将军),苏烟(五星红杉树),苏烟(软金砂),苏烟(沉香),双喜(软国际),石狮(平安),三沙(细支),人民大会堂(缘香),人民大会堂(御廷兰香),人民大会堂(硬红细支),人民大会堂(硬红),人民大会堂(太和),人民大会堂(兰香细支),人民大会堂(红玫瑰细支),人民大会堂(古瓷细支),人民大会堂(古瓷8mg),人民大会堂(大生产振兴),七匹狼(金砖中支),七匹狼(金砖时代),七匹狼(金砂),七匹狼(金),七匹狼(豪情),七匹狼(白),南京(雨花石),南京(炫赫门),南京(细支九五),南京(十二钗中式混合型),南京(十二钗烤烟),南京(十二钗薄荷),南京(软九五),南京(九五),南京(红),牡丹(软蓝),牡丹(软),牡丹(金细支),牡丹(金短支),庐山(精品),庐山(黄精品),龙烟(呈祥),利群(长嘴),利群(夜西湖),利群(休闲),利群(新版),利群(西子阳光),利群(西湖恋),利群(软长嘴),利群(软蓝),利群(江南忆),兰州(硬精品),金圣(硬滕王阁),金圣(滕王阁紫光),金桥(软混),娇子(时代阳光),娇子(X),将军(战神),建牌(薄荷中空4),黄山(中国画细支),黄山(硬记忆),黄山(印象一品),黄山(新一品),黄山(软一品),黄山(记忆),黄山(徽商新概念细支),黄山(红方印细支),黄山(大壹品),黄山(大红方印),黄金叶(炫尚),黄金叶(小目标),黄金叶(喜满堂),黄金叶(天叶),黄金叶(天香细支),黄金叶(金满堂),黄金叶(爱尚),黄鹤楼(硬银紫),黄鹤楼(硬雅韵),黄鹤楼(硬峡谷柔情),黄鹤楼(硬峡谷情细支),黄鹤楼(硬峡谷情),黄鹤楼(硬天下胜景),黄鹤楼(硬奇景),黄鹤楼(硬平安),黄鹤楼(硬南洋叁号),黄鹤楼(硬金砂),黄鹤楼(硬1916),黄鹤楼(雪之景9号),黄鹤楼(雪之景5号),黄鹤楼(雪之景3号),黄鹤楼(雪之景2号),黄鹤楼(天下名楼),黄鹤楼(软蓝),黄鹤楼(软鸿运),黄果树(长征),红塔山(硬经典100),红塔山(硬传奇),红塔山(新时代),红塔山(细支传奇),红塔山(软经典),红双喜(硬上海),红双喜(软),红双喜(南洋经典),红旗渠(雪茄),红旗渠(芒果),红梅(软顺),红梅(软黄),红金龙(硬蓝爱你),红金龙(硬爱你爆珠),红金龙(硬爱你),红河(硬),红河(小熊猫世纪风),红河(软88),好猫(金丝猴),哈德门(精品),哈德门(金典),贵烟(硬小国酒香),贵烟(新贵),贵烟(小国酒香),贵烟(跨越),贵烟(金百合),贵烟(国酒香30),贵烟(萃),芙蓉王(硬细支),芙蓉王(硬闪带细支),芙蓉王(硬领航),芙蓉王(硬蓝新版),芙蓉王(硬蓝细支),芙蓉王(硬),芙蓉王(蓝),凤凰(细支),钓鱼台(中支),大前门(硬),大前门(软),大前门(短支),白沙(硬新精品二代),白沙(硬细支和天下),白沙(硬天天向上细支),白沙(软),白沙(绿和),白沙(精品二代),白沙(和天下),爱喜(幻变),555金　锐,555(星空细支),555(冰炫),云烟(细支云龙),雄狮(硬),七匹狼(蓝),黄果树(软),云烟(红),黄果树(长征红星照耀),庐山(硬),白沙(硬),红金龙(硬晓楼银),黄山(硬一品),红旗渠(软红),钻石(细支尚风),七匹狼(纯境),黄山(中国松),红塔山(硬欣经典),双喜(花悦),万宝路(硬冰爵),黄金叶(软大金圆),利群(软红长嘴),黄山(大黄山),七匹狼(16支纯香),贵烟(多彩),贵烟(甜乡洞藏),都宝(纯正9号),黄鹤楼(硬嘉禧缘),泰山(望岳),金圣(庐山),人民大会堂(红星),兰州(16支吉祥),泰山(青秀),都宝(新),红金龙(硬虹之彩),黄金叶(黄金眼),黄鹤楼(硬万年红),红双喜(6mg),黄金叶(鸿运),钻石(时尚),黄山(小红方印),黄金叶(百年浓香),黄鹤楼(硬珍品),芙蓉王(软蓝),红塔山(传奇),黄鹤楼(硬雪之景),黄鹤楼(软雪之景),七匹狼(君如意),王冠(塑10支),红金龙(晓楼),双喜(邮喜),兰州(桥),爱喜(薄荷),玉溪(软尚善),人民大会堂(国典1959),玉溪(人民大会堂本香),建牌(HD银4),王冠(原味9号),利群(硬),黄鹤楼(硬满天星),娇子(宽窄如意),娇子(宽窄自在),龙凤呈祥(花开富贵),泰山(红将二代),玉溪(中支阿诗玛)
20170524,2,53,0,12,37,91,49,0,903,0,0,910,0,508,0,65,178,151,0,0,0,59,1495,3057,695,515,0,0,0,18,460,113,48,0,210,125,0,0,263,1753,0,90,0,0,22,0,0,0,43,0,149,109,396,89,15,10,814,1386,0,6,2,366,3929,12,6,0,35,0,0,0,0,180,574,1344,1671,0,377,5,49,694,278,5,4,1832,77,1370,0,0,0,1003,0,118,0,0,2552,135,52,111,36,71,652,147,0,495,332,370,0,0,0,0,0,1673,1446,129,0,102,123,10,0,0,399,14,258,653,178,206,1212,2,10,110,0,0,11,64,297,92,0,23,0,0,625,367,189,3510,579,0,0,50,4390,23,96,0,1080,0,3224,4687,185,181,0,1098,380,852,0,5962,0,0,61,6,106,0,36,0,0,0,0,0,0,196,22,71,0,498,0,84,0,2,170,2727,621,265,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170525,0,77,0,13,41,71,24,0,829,0,0,301,0,207,0,24,152,147,0,0,0,42,2034,3617,679,411,0,0,0,16,495,74,27,0,129,124,0,0,282,1561,0,76,0,0,27,0,0,0,51,0,100,115,527,65,15,1,996,1611,0,5,0,342,2931,0,2,0,13,0,0,0,0,205,734,1487,1710,0,311,5,58,369,173,5,0,1259,23,990,0,0,0,1148,0,83,0,0,2910,73,33,35,74,14,700,168,0,717,427,455,4,0,0,0,0,2284,1872,121,0,63,120,8,0,0,453,4,106,706,129,149,318,0,0,15,0,0,4,47,179,38,0,1,0,0,494,400,205,4251,662,0,0,60,4853,28,113,0,1122,0,3769,5786,164,140,0,1205,329,980,0,7313,0,0,56,0,116,0,4,0,0,0,0,0,0,208,5,46,0,213,0,73,0,0,122,3187,759,339,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170526,1,40,1,8,30,94,41,0,811,0,0,1161,0,915,0,39,2,96,0,0,0,34,1917,3589,534,459,0,0,0,8,419,73,121,0,172,127,0,0,304,1457,0,56,0,0,17,0,0,0,64,0,98,85,442,91,7,0,952,1583,0,2,0,272,3136,6,0,0,11,0,0,0,0,190,649,1244,1828,0,324,5,23,389,167,5,6,1521,42,1464,0,0,0,1008,0,168,0,15,3108,133,62,188,54,151,667,175,0,647,390,417,1,0,0,0,0,2181,1604,99,0,80,123,8,0,0,404,11,177,694,104,177,807,4,12,92,0,0,14,41,216,97,0,0,76,52,477,306,177,4039,579,0,0,37,4716,16,100,0,1246,0,3365,5428,135,137,0,1714,450,905,0,6187,0,0,60,0,77,0,28,0,0,0,0,0,0,145,5,52,0,587,0,57,0,4,104,2897,590,345,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170527,144,29,0,6,30,61,8,0,632,0,0,191,0,76,0,37,0,97,28,0,0,36,1584,2753,560,530,0,0,0,17,495,70,13,0,150,72,0,0,271,1648,0,64,0,0,7,0,0,0,26,0,101,96,317,69,14,12,860,1392,0,4,0,237,1921,0,13,0,19,0,0,0,0,125,702,1297,2012,122,8445,0,65,538,159,25,3,1390,17,228,0,0,0,530,0,112,0,65,2425,116,39,81,35,44,637,137,0,506,331,408,2,0,0,0,0,1755,1351,77,0,66,102,10,0,0,301,0,117,602,139,120,186,0,0,0,0,0,0,27,235,28,0,0,29,27,471,388,170,3294,620,0,0,32,4169,26,132,0,985,0,2926,4463,892,154,0,1154,348,953,0,3909,0,0,52,2,82,0,0,0,0,0,0,0,0,168,5,52,0,274,0,2,0,0,106,2777,588,301,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170531,232,0,0,5,36,72,22,0,709,0,0,327,0,169,0,39,0,120,39,0,0,56,1432,2488,659,506,0,0,0,17,362,83,5,0,131,80,0,0,193,1414,0,78,0,0,7,0,0,0,52,0,134,74,346,66,10,4,823,1098,0,2,0,326,4423,6,5,0,13,0,0,0,0,153,545,1072,1381,268,10303,0,43,559,204,5,3,1253,44,367,0,0,0,571,0,79,0,20,2204,78,39,47,74,30,633,109,0,475,349,385,1,0,0,0,0,1692,1404,79,0,85,118,17,0,0,374,0,186,556,153,170,312,0,0,0,0,0,4,60,209,68,0,0,64,21,471,283,155,3068,510,0,0,44,3521,18,122,0,841,0,3025,3990,931,177,0,1036,343,825,0,3487,0,0,69,0,80,0,2,0,0,0,0,0,0,207,12,57,0,455,0,6,0,0,141,2483,540,282,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170601,131,0,0,5,45,50,33,0,668,0,0,123,0,0,0,17,0,111,44,0,0,30,1774,3345,664,396,0,0,0,23,428,66,5,0,124,47,0,0,184,1501,0,55,0,0,14,0,0,0,53,0,74,139,0,37,16,0,1000,1827,0,0,0,214,1253,0,0,0,3,0,0,0,0,186,640,1542,1395,141,9311,0,30,206,146,5,3,0,18,142,0,0,0,831,0,63,0,0,2359,36,19,6,33,5,770,156,0,514,391,383,0,0,0,0,0,2373,1591,72,0,61,87,14,0,0,393,0,85,518,99,149,109,0,0,0,0,0,0,38,179,29,0,0,31,0,469,364,156,3988,558,0,0,55,3887,19,100,0,1209,0,3761,5329,1008,48,0,1054,333,882,0,4661,0,0,57,0,82,0,0,0,0,0,0,0,0,194,4,39,0,190,0,0,0,0,122,3316,658,325,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170602,166,0,0,11,29,62,25,0,718,0,0,215,0,134,0,20,79,104,30,0,0,41,1542,2875,596,401,0,0,0,10,277,71,73,0,151,34,0,0,262,1171,0,53,0,0,9,0,0,0,44,0,132,97,0,47,13,0,829,1492,0,0,1,248,1257,4,7,0,10,0,0,0,0,196,522,1067,1365,198,8914,0,56,1,210,5,2,0,15,348,0,0,0,688,0,57,0,50,2031,32,36,4,23,7,598,152,0,534,287,392,2,0,0,0,0,1764,1335,118,0,88,136,12,0,0,380,0,169,466,137,162,259,0,0,0,0,0,5,53,195,74,0,0,0,0,449,297,173,3524,513,0,0,64,3484,22,103,0,1017,0,3300,4577,971,0,0,1053,190,757,0,4117,0,0,53,0,71,0,3,0,0,0,0,0,0,187,2,48,0,423,0,7,0,0,134,2588,542,258,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170605,56,0,260,12,40,114,28,0,774,0,0,258,0,187,0,36,204,102,42,0,0,77,2024,3705,901,646,0,0,0,24,417,145,51,0,163,204,0,0,347,1972,0,68,0,0,21,0,0,0,61,0,205,130,0,84,25,0,943,1661,0,0,1,338,1464,2,23,0,28,0,0,0,0,204,693,2098,1924,0,4003,10,78,0,327,35,1,0,50,18,0,0,0,965,0,127,0,0,2890,58,57,99,73,50,707,155,0,492,376,570,3,0,0,0,0,3059,1432,104,0,111,138,27,0,0,466,0,27,659,182,227,0,0,0,40,0,0,0,61,282,3,0,0,0,0,704,367,242,4140,754,0,0,94,4257,26,123,0,1243,0,1155,3800,5782,0,0,1084,396,1091,0,5048,0,0,84,4,110,0,0,0,0,0,0,0,0,269,21,52,0,0,358,0,0,0,136,3554,683,313,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170606,263,0,246,19,37,134,28,0,1028,0,0,388,0,334,0,27,219,136,39,0,0,76,2116,4379,1160,877,0,0,0,36,546,128,69,0,264,130,0,0,289,1964,0,74,0,0,13,0,0,0,80,0,265,185,264,99,21,13,1129,2009,0,0,10,491,2012,5,10,0,27,0,0,0,0,257,853,2234,2296,0,3787,0,87,0,342,0,5,0,29,14,0,0,0,1105,0,119,0,0,3371,35,52,27,60,12,913,197,0,699,451,587,1,0,0,0,0,3486,1842,116,0,166,212,12,0,0,502,0,30,781,306,258,0,126,54,63,0,0,42,68,427,86,0,3,10,20,961,451,339,4946,812,0,0,118,5434,15,172,0,1539,0,1241,4378,5243,0,0,1718,612,1363,0,5451,0,0,102,0,94,0,0,0,0,0,0,0,0,254,11,49,0,0,290,115,0,0,84,3788,962,399,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170607,426,0,370,18,24,79,38,0,896,0,0,605,0,590,0,33,217,123,27,0,0,49,1713,3197,782,644,0,0,0,23,485,113,0,0,142,187,0,0,265,1644,0,71,0,0,15,0,0,0,41,0,162,140,415,40,31,2,858,1525,0,0,2,343,1144,6,14,0,13,0,0,0,0,211,592,1924,1686,230,4451,25,63,398,262,30,4,858,58,23,0,0,0,1015,0,83,0,0,2594,55,66,45,44,26,732,160,0,595,323,452,1,0,0,0,0,2620,1388,102,0,121,143,17,0,0,385,0,42,645,198,190,0,255,95,120,0,0,78,62,267,148,0,15,43,48,659,403,269,3971,621,0,0,77,4274,16,112,0,1208,0,1118,3674,6204,0,0,1087,391,911,0,4670,0,0,81,2,95,0,0,0,0,0,0,0,0,229,16,73,0,0,402,193,0,0,181,3133,656,329,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170608,112,0,159,6,41,58,20,0,717,0,0,188,0,129,0,24,341,113,34,0,0,39,1719,3214,607,413,0,0,0,12,431,74,0,0,109,84,0,0,212,1446,0,55,0,0,10,0,0,0,46,0,104,141,682,38,16,0,881,1734,0,0,0,235,1209,0,10,0,9,0,0,0,0,195,631,1817,1290,133,3558,0,44,524,157,5,0,1549,20,5,0,0,0,903,0,49,0,0,2327,9,22,5,14,8,669,147,0,495,314,413,0,0,0,0,0,2078,1543,80,0,69,94,10,0,0,357,0,8,484,115,168,0,151,28,35,0,0,22,42,202,56,0,25,46,47,518,353,202,4407,543,0,0,54,3815,23,113,0,1253,0,1249,4076,5006,0,0,1056,349,837,0,5414,0,0,106,0,96,0,0,0,0,0,0,0,0,179,8,41,0,0,286,126,0,0,135,3337,618,280,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170609,300,0,246,7,35,52,23,0,747,0,0,306,0,202,0,28,315,76,22,0,0,28,1456,2945,556,440,0,0,0,16,291,64,0,0,131,83,0,0,210,1201,0,43,0,0,14,0,0,0,50,0,144,104,556,61,12,3,871,1591,0,0,1,214,1313,6,0,0,26,0,0,0,0,174,587,1596,1491,371,3636,5,48,559,120,10,0,1715,20,19,0,0,0,848,0,54,0,0,2068,51,35,4,39,62,593,162,0,499,337,454,0,0,0,0,0,35,1290,70,0,90,134,7,0,0,351,0,48,556,128,156,248,161,70,93,0,0,78,35,164,163,0,24,52,32,444,268,130,3866,528,0,0,41,3786,15,98,0,1126,0,1114,3791,4886,230,0,1156,481,824,0,4770,0,0,63,0,74,0,0,0,0,0,0,0,0,160,2,44,0,0,280,120,0,0,132,3062,634,270,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170612,77,109,41,5,21,88,30,0,729,0,0,357,0,303,0,12,166,95,18,0,0,32,1656,3386,648,494,0,0,0,19,355,104,0,0,129,69,0,0,296,1848,0,60,0,0,11,0,0,0,44,0,133,108,646,51,13,0,872,1732,0,0,3,227,1456,4,14,0,17,0,0,0,0,195,673,1870,2024,421,3961,5,63,931,192,25,2,2178,28,1498,0,0,0,765,0,98,0,0,2560,53,40,35,43,28,712,198,0,567,384,425,2,0,0,0,0,2072,1394,132,0,119,108,11,0,0,339,115,115,567,161,199,306,87,33,40,0,0,41,26,206,55,0,11,44,39,530,376,208,3810,573,0,0,60,4427,17,83,0,1297,0,1153,2395,2348,457,0,1080,433,936,0,4303,0,0,91,2,77,0,30,0,0,0,0,0,0,167,7,50,0,991,59,160,0,0,203,3207,622,292,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170613,72,110,37,17,31,87,20,0,876,0,0,297,0,312,0,18,160,87,7,0,0,43,1945,3817,840,670,0,0,0,17,525,113,0,0,233,81,0,0,287,1714,0,74,0,0,17,0,0,0,70,0,145,146,707,61,17,6,1028,1958,0,0,0,323,1833,2,2,0,13,0,0,0,0,194,836,2222,2250,340,3784,0,41,822,206,0,5,2358,27,1388,0,0,0,1022,0,73,0,0,2907,11,59,41,62,25,752,125,0,718,431,465,2,0,0,0,0,2560,1904,99,0,117,124,4,0,0,397,114,109,652,149,199,156,81,35,63,0,0,42,1,362,60,0,8,36,56,677,295,204,4761,770,0,0,85,5075,16,132,0,1392,0,1271,2769,2262,465,0,1561,461,1075,0,4863,0,0,64,0,76,0,33,0,0,0,0,0,0,265,15,52,0,1089,39,131,0,0,282,3564,690,379,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170614,109,112,57,14,39,83,14,0,765,0,0,267,0,580,0,16,166,96,26,0,0,59,1715,3220,680,519,0,0,0,16,334,93,0,0,187,70,0,0,327,1739,0,56,0,0,9,0,0,0,54,0,148,137,429,45,10,0,885,1460,0,0,2,285,1212,6,9,0,13,0,0,0,0,204,558,1750,1570,581,4457,1,61,844,200,5,26,2777,33,1792,0,0,0,857,0,111,0,0,2589,65,71,104,65,55,699,133,0,573,342,427,3,0,0,0,0,1885,1361,117,0,108,111,15,0,0,428,183,158,578,171,257,619,106,40,120,0,0,42,0,288,84,0,3,38,56,506,396,193,3713,572,0,0,60,4349,18,130,0,1207,0,1133,2265,2453,96,0,1130,449,924,0,4041,0,0,53,2,100,0,50,0,0,0,0,0,0,191,10,61,0,972,84,196,0,0,149,2915,636,297,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170615,34,109,12,6,32,72,18,0,774,0,0,153,0,148,0,8,137,129,26,0,0,36,1920,3302,595,455,0,0,0,15,374,71,0,0,92,22,0,0,210,1350,0,36,0,0,7,0,0,0,47,0,124,158,626,27,14,0,1023,1691,0,0,0,235,1468,0,4,0,8,0,0,0,0,183,722,1796,1489,169,3378,1,39,341,104,5,0,1369,3,1095,0,0,0,889,0,67,0,0,2346,18,31,27,38,5,800,184,0,536,465,480,0,0,0,0,0,2132,1502,102,0,90,95,11,0,0,425,72,63,622,103,182,221,96,16,35,0,0,12,0,184,30,0,5,20,2,490,372,159,4043,731,0,0,59,4230,19,86,0,1183,0,1235,2378,2186,2,0,1163,434,867,0,4410,0,0,83,0,95,0,15,0,0,0,0,0,0,204,1,42,0,1062,26,133,0,0,84,3008,661,341,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170616,63,98,49,4,35,79,15,0,662,0,0,215,0,213,0,8,143,77,10,0,0,36,1305,2708,588,435,0,0,0,2,291,69,53,0,106,44,0,0,239,1117,0,31,0,0,6,0,0,0,36,0,119,96,376,44,6,0,782,1356,0,0,0,194,1236,2,8,0,10,0,0,0,0,157,491,1184,1325,344,3488,1,34,420,139,5,5,1431,4,1515,0,0,0,724,0,58,0,40,1959,11,21,8,42,1,551,142,0,492,291,357,1,0,0,0,0,1741,1309,90,0,81,125,7,0,0,352,107,119,477,134,156,142,67,25,88,0,0,59,0,199,76,0,11,34,0,445,285,140,3330,516,0,0,49,3645,22,82,0,971,0,1067,2142,1986,0,0,983,391,785,0,3968,0,0,91,0,53,0,32,0,0,0,0,0,0,155,2,28,0,906,65,118,0,0,0,2417,542,269,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170619,205,78,0,12,31,87,17,0,616,0,0,364,0,0,0,18,92,65,13,0,0,48,2152,4201,647,543,0,0,0,12,363,106,21,0,134,113,0,0,353,1651,0,196,0,0,14,0,0,0,55,0,142,134,485,52,20,0,875,1323,0,0,0,269,1419,0,6,0,9,0,0,0,0,223,635,1551,1778,199,3987,0,45,638,214,25,2,97,60,519,0,0,0,739,0,80,0,60,2651,51,37,32,30,28,634,113,0,572,329,432,2,0,0,0,0,1363,1335,99,0,113,121,19,0,0,392,157,68,605,125,247,228,46,14,93,0,0,14,0,246,21,0,8,17,0,555,365,195,3362,589,0,0,64,3931,24,114,0,1021,0,2242,2783,2299,0,0,1065,382,987,0,4100,0,0,180,23,95,0,16,0,0,0,0,0,0,200,4,137,0,978,3,44,0,0,0,2887,656,301,78,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170620,207,56,0,19,25,83,21,0,857,0,0,377,0,0,0,17,123,69,16,0,0,50,1868,3858,619,592,0,0,0,11,401,61,100,0,153,114,0,0,422,1631,0,168,0,0,7,0,0,0,45,0,151,148,555,32,13,30,577,1533,0,0,0,266,1662,6,8,0,9,0,0,0,0,209,753,1678,1839,215,3660,0,70,456,25,0,0,87,44,430,0,0,0,760,0,69,0,0,2643,13,34,31,36,9,781,163,0,499,338,454,0,0,0,0,0,1514,1571,96,0,94,153,8,0,0,430,132,60,650,169,251,103,53,16,78,0,0,18,0,300,28,0,12,31,0,559,276,170,3820,624,0,0,56,4408,12,117,0,1168,0,2343,3115,2204,0,0,1308,421,1081,0,4225,0,0,136,10,88,0,13,0,0,0,0,0,0,134,11,87,0,1030,2,34,0,0,0,2928,659,329,102,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170621,302,84,0,10,42,97,23,0,906,0,0,298,0,175,0,27,121,69,17,0,0,60,2101,4174,708,646,0,0,0,18,445,105,134,0,189,137,0,0,867,1612,0,206,0,0,8,0,0,0,65,0,187,134,503,52,22,16,3,1327,0,0,0,266,1339,14,84,0,12,0,0,0,0,212,597,1597,1704,283,4388,0,56,630,0,5,4,125,61,605,0,0,0,859,0,91,0,0,2460,38,48,46,40,24,729,150,0,618,348,416,1,0,0,0,0,1366,1349,111,0,72,129,26,0,0,420,217,75,640,192,240,487,75,14,117,0,0,15,0,232,29,0,9,24,0,551,405,219,3388,614,0,0,66,4449,11,116,0,1158,0,2189,3097,2405,214,0,1132,405,960,0,4233,0,0,130,12,90,0,22,0,0,0,0,0,0,192,19,150,0,961,2,61,0,0,0,2817,643,307,110,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20170622,113,50,0,10,31,65,20,0,691,0,0,147,0,106,0,1,110,76,10,0,0,29,2576,4575,586,456,0,0,0,13,411,80,10,0,130,81,0,0,416,1857,0,117,0,0,13,0,0,0,43,0,101,177,508,35,5,0,0,1401,0,0,0,220,1546,2,10,0,4,0,0,0,0,176,686,1515,1363,145,3451,0,30,284,0,5,0,66,34,378,0,0,0,739,0,69,0,0,2348,39,30,25,36,25,664,149,0,575,360,422,0,0,0,0,0,1406,1588,103,0,62,86,6,0,0,347,101,51,613,94,224,162,44,4,69,0,0,5,0,173,8,0,7,5,0,461,338,188,3635,583,0,0,39,3787,27,122,0,1078,0,2490,3340,2153,434,0,1051,341,844,0,4711,0,0,105,2,78,0,5,0,0,0,0,0,0,178,4,56,0,1077,0,26,0,0,0,2914,613,238,31,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
